id,name,id,name,keyword_id
18931,La Grande Année Brut Champagne,2,acacia,2
74304,Cristal Brut Champagne (Millésimé),2,acacia,2
79162,Belle Epoque Brut Champagne,2,acacia,2
79631,Vintage,2,acacia,2
79836,La Grande Dame Brut Champagne,2,acacia,2
86684,Brut Champagne,2,acacia,2
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,2,acacia,2
1135215,Sauternes (Premier Grand Cru Classé),2,acacia,2
1136950,Comtes de Champagne Blanc de Blancs,2,acacia,2
1153863,Sauternes,2,acacia,2
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),2,acacia,2
1167182,MV,2,acacia,2
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,2,acacia,2
1441099,Blanc des Millénaires,2,acacia,2
1692390,Sir Winston Churchill Brut Champagne,2,acacia,2
3102815,P2 Plénitude Brut Champagne,2,acacia,2
3630450,Cuvée des Enchanteleurs Brut Champagne,2,acacia,2
7122486,Grande Cuvée,2,acacia,2
86684,Brut Champagne,3,acai berry,3
3102815,P2 Plénitude Brut Champagne,3,acai berry,3
79631,Vintage,5,allspice,5
79631,Vintage,5,allspice,5
79631,Vintage,5,allspice,5
86684,Brut Champagne,5,allspice,5
86684,Brut Champagne,5,allspice,5
86684,Brut Champagne,5,allspice,5
1135215,Sauternes (Premier Grand Cru Classé),5,allspice,5
1135215,Sauternes (Premier Grand Cru Classé),5,allspice,5
1135215,Sauternes (Premier Grand Cru Classé),5,allspice,5
1153863,Sauternes,5,allspice,5
1153863,Sauternes,5,allspice,5
1153863,Sauternes,5,allspice,5
3102815,P2 Plénitude Brut Champagne,5,allspice,5
3102815,P2 Plénitude Brut Champagne,5,allspice,5
3102815,P2 Plénitude Brut Champagne,5,allspice,5
18931,La Grande Année Brut Champagne,6,almond,6
18931,La Grande Année Brut Champagne,6,almond,6
18931,La Grande Année Brut Champagne,6,almond,6
18931,La Grande Année Brut Champagne,6,almond,6
18931,La Grande Année Brut Champagne,6,almond,6
74304,Cristal Brut Champagne (Millésimé),6,almond,6
74304,Cristal Brut Champagne (Millésimé),6,almond,6
74304,Cristal Brut Champagne (Millésimé),6,almond,6
74304,Cristal Brut Champagne (Millésimé),6,almond,6
74304,Cristal Brut Champagne (Millésimé),6,almond,6
79162,Belle Epoque Brut Champagne,6,almond,6
79162,Belle Epoque Brut Champagne,6,almond,6
79162,Belle Epoque Brut Champagne,6,almond,6
79162,Belle Epoque Brut Champagne,6,almond,6
79162,Belle Epoque Brut Champagne,6,almond,6
79631,Vintage,6,almond,6
79631,Vintage,6,almond,6
79631,Vintage,6,almond,6
79631,Vintage,6,almond,6
79631,Vintage,6,almond,6
79836,La Grande Dame Brut Champagne,6,almond,6
79836,La Grande Dame Brut Champagne,6,almond,6
79836,La Grande Dame Brut Champagne,6,almond,6
79836,La Grande Dame Brut Champagne,6,almond,6
79836,La Grande Dame Brut Champagne,6,almond,6
86684,Brut Champagne,6,almond,6
86684,Brut Champagne,6,almond,6
86684,Brut Champagne,6,almond,6
86684,Brut Champagne,6,almond,6
86684,Brut Champagne,6,almond,6
1105696,Trebbiano d'Abruzzo,6,almond,6
1105696,Trebbiano d'Abruzzo,6,almond,6
1105696,Trebbiano d'Abruzzo,6,almond,6
1105696,Trebbiano d'Abruzzo,6,almond,6
1105696,Trebbiano d'Abruzzo,6,almond,6
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,6,almond,6
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,6,almond,6
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,6,almond,6
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,6,almond,6
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,6,almond,6
1135215,Sauternes (Premier Grand Cru Classé),6,almond,6
1135215,Sauternes (Premier Grand Cru Classé),6,almond,6
1135215,Sauternes (Premier Grand Cru Classé),6,almond,6
1135215,Sauternes (Premier Grand Cru Classé),6,almond,6
1135215,Sauternes (Premier Grand Cru Classé),6,almond,6
1136950,Comtes de Champagne Blanc de Blancs,6,almond,6
1136950,Comtes de Champagne Blanc de Blancs,6,almond,6
1136950,Comtes de Champagne Blanc de Blancs,6,almond,6
1136950,Comtes de Champagne Blanc de Blancs,6,almond,6
1136950,Comtes de Champagne Blanc de Blancs,6,almond,6
1153863,Sauternes,6,almond,6
1153863,Sauternes,6,almond,6
1153863,Sauternes,6,almond,6
1153863,Sauternes,6,almond,6
1153863,Sauternes,6,almond,6
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),6,almond,6
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),6,almond,6
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),6,almond,6
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),6,almond,6
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),6,almond,6
1167182,MV,6,almond,6
1167182,MV,6,almond,6
1167182,MV,6,almond,6
1167182,MV,6,almond,6
1167182,MV,6,almond,6
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,6,almond,6
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,6,almond,6
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,6,almond,6
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,6,almond,6
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,6,almond,6
1441099,Blanc des Millénaires,6,almond,6
1441099,Blanc des Millénaires,6,almond,6
1441099,Blanc des Millénaires,6,almond,6
1441099,Blanc des Millénaires,6,almond,6
1441099,Blanc des Millénaires,6,almond,6
1692390,Sir Winston Churchill Brut Champagne,6,almond,6
1692390,Sir Winston Churchill Brut Champagne,6,almond,6
1692390,Sir Winston Churchill Brut Champagne,6,almond,6
1692390,Sir Winston Churchill Brut Champagne,6,almond,6
1692390,Sir Winston Churchill Brut Champagne,6,almond,6
3102815,P2 Plénitude Brut Champagne,6,almond,6
3102815,P2 Plénitude Brut Champagne,6,almond,6
3102815,P2 Plénitude Brut Champagne,6,almond,6
3102815,P2 Plénitude Brut Champagne,6,almond,6
3102815,P2 Plénitude Brut Champagne,6,almond,6
3630450,Cuvée des Enchanteleurs Brut Champagne,6,almond,6
3630450,Cuvée des Enchanteleurs Brut Champagne,6,almond,6
3630450,Cuvée des Enchanteleurs Brut Champagne,6,almond,6
3630450,Cuvée des Enchanteleurs Brut Champagne,6,almond,6
3630450,Cuvée des Enchanteleurs Brut Champagne,6,almond,6
7122486,Grande Cuvée,6,almond,6
7122486,Grande Cuvée,6,almond,6
7122486,Grande Cuvée,6,almond,6
7122486,Grande Cuvée,6,almond,6
7122486,Grande Cuvée,6,almond,6
18931,La Grande Année Brut Champagne,7,anise,7
74304,Cristal Brut Champagne (Millésimé),7,anise,7
79162,Belle Epoque Brut Champagne,7,anise,7
79631,Vintage,7,anise,7
79836,La Grande Dame Brut Champagne,7,anise,7
86684,Brut Champagne,7,anise,7
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,7,anise,7
1135215,Sauternes (Premier Grand Cru Classé),7,anise,7
1136950,Comtes de Champagne Blanc de Blancs,7,anise,7
1153863,Sauternes,7,anise,7
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),7,anise,7
1167182,MV,7,anise,7
1441099,Blanc des Millénaires,7,anise,7
1692390,Sir Winston Churchill Brut Champagne,7,anise,7
3102815,P2 Plénitude Brut Champagne,7,anise,7
7122486,Grande Cuvée,7,anise,7
18931,La Grande Année Brut Champagne,8,aniseed,8
86684,Brut Champagne,8,aniseed,8
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),8,aniseed,8
1167182,MV,8,aniseed,8
3102815,P2 Plénitude Brut Champagne,8,aniseed,8
18931,La Grande Année Brut Champagne,9,apple,9
74304,Cristal Brut Champagne (Millésimé),9,apple,9
79162,Belle Epoque Brut Champagne,9,apple,9
79631,Vintage,9,apple,9
79836,La Grande Dame Brut Champagne,9,apple,9
86684,Brut Champagne,9,apple,9
1105696,Trebbiano d'Abruzzo,9,apple,9
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,9,apple,9
1135215,Sauternes (Premier Grand Cru Classé),9,apple,9
1136950,Comtes de Champagne Blanc de Blancs,9,apple,9
1153863,Sauternes,9,apple,9
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),9,apple,9
1167182,MV,9,apple,9
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,9,apple,9
1441099,Blanc des Millénaires,9,apple,9
1692390,Sir Winston Churchill Brut Champagne,9,apple,9
3102815,P2 Plénitude Brut Champagne,9,apple,9
3630450,Cuvée des Enchanteleurs Brut Champagne,9,apple,9
7122486,Grande Cuvée,9,apple,9
74304,Cristal Brut Champagne (Millésimé),10,apple blossom,10
79162,Belle Epoque Brut Champagne,10,apple blossom,10
79631,Vintage,10,apple blossom,10
79836,La Grande Dame Brut Champagne,10,apple blossom,10
86684,Brut Champagne,10,apple blossom,10
1105696,Trebbiano d'Abruzzo,10,apple blossom,10
1135215,Sauternes (Premier Grand Cru Classé),10,apple blossom,10
1136950,Comtes de Champagne Blanc de Blancs,10,apple blossom,10
1153863,Sauternes,10,apple blossom,10
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),10,apple blossom,10
1441099,Blanc des Millénaires,10,apple blossom,10
1692390,Sir Winston Churchill Brut Champagne,10,apple blossom,10
3102815,P2 Plénitude Brut Champagne,10,apple blossom,10
18931,La Grande Année Brut Champagne,11,apricot,11
74304,Cristal Brut Champagne (Millésimé),11,apricot,11
79162,Belle Epoque Brut Champagne,11,apricot,11
79631,Vintage,11,apricot,11
79836,La Grande Dame Brut Champagne,11,apricot,11
86684,Brut Champagne,11,apricot,11
1105696,Trebbiano d'Abruzzo,11,apricot,11
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,11,apricot,11
1135215,Sauternes (Premier Grand Cru Classé),11,apricot,11
1136950,Comtes de Champagne Blanc de Blancs,11,apricot,11
1153863,Sauternes,11,apricot,11
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),11,apricot,11
1167182,MV,11,apricot,11
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,11,apricot,11
1441099,Blanc des Millénaires,11,apricot,11
1692390,Sir Winston Churchill Brut Champagne,11,apricot,11
3102815,P2 Plénitude Brut Champagne,11,apricot,11
3630450,Cuvée des Enchanteleurs Brut Champagne,11,apricot,11
7122486,Grande Cuvée,11,apricot,11
18931,La Grande Année Brut Champagne,12,apricot jam,12
74304,Cristal Brut Champagne (Millésimé),12,apricot jam,12
79162,Belle Epoque Brut Champagne,12,apricot jam,12
79631,Vintage,12,apricot jam,12
79836,La Grande Dame Brut Champagne,12,apricot jam,12
86684,Brut Champagne,12,apricot jam,12
1135215,Sauternes (Premier Grand Cru Classé),12,apricot jam,12
1136950,Comtes de Champagne Blanc de Blancs,12,apricot jam,12
1153863,Sauternes,12,apricot jam,12
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),12,apricot jam,12
1167182,MV,12,apricot jam,12
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,12,apricot jam,12
1441099,Blanc des Millénaires,12,apricot jam,12
1692390,Sir Winston Churchill Brut Champagne,12,apricot jam,12
3102815,P2 Plénitude Brut Champagne,12,apricot jam,12
7122486,Grande Cuvée,12,apricot jam,12
86684,Brut Champagne,13,arugula,13
1136950,Comtes de Champagne Blanc de Blancs,13,arugula,13
7122486,Grande Cuvée,13,arugula,13
18931,La Grande Année Brut Champagne,14,ash,14
18931,La Grande Année Brut Champagne,14,ash,14
74304,Cristal Brut Champagne (Millésimé),14,ash,14
74304,Cristal Brut Champagne (Millésimé),14,ash,14
79836,La Grande Dame Brut Champagne,14,ash,14
79836,La Grande Dame Brut Champagne,14,ash,14
86684,Brut Champagne,14,ash,14
86684,Brut Champagne,14,ash,14
1105696,Trebbiano d'Abruzzo,14,ash,14
1105696,Trebbiano d'Abruzzo,14,ash,14
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,14,ash,14
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,14,ash,14
1136950,Comtes de Champagne Blanc de Blancs,14,ash,14
1136950,Comtes de Champagne Blanc de Blancs,14,ash,14
1153863,Sauternes,14,ash,14
1153863,Sauternes,14,ash,14
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),14,ash,14
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),14,ash,14
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,14,ash,14
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,14,ash,14
7122486,Grande Cuvée,14,ash,14
7122486,Grande Cuvée,14,ash,14
18931,La Grande Année Brut Champagne,15,asian pear,15
74304,Cristal Brut Champagne (Millésimé),15,asian pear,15
79162,Belle Epoque Brut Champagne,15,asian pear,15
79631,Vintage,15,asian pear,15
79836,La Grande Dame Brut Champagne,15,asian pear,15
86684,Brut Champagne,15,asian pear,15
1105696,Trebbiano d'Abruzzo,15,asian pear,15
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,15,asian pear,15
1135215,Sauternes (Premier Grand Cru Classé),15,asian pear,15
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),15,asian pear,15
1167182,MV,15,asian pear,15
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,15,asian pear,15
1692390,Sir Winston Churchill Brut Champagne,15,asian pear,15
3102815,P2 Plénitude Brut Champagne,15,asian pear,15
7122486,Grande Cuvée,15,asian pear,15
79162,Belle Epoque Brut Champagne,16,asparagus,16
79631,Vintage,16,asparagus,16
79836,La Grande Dame Brut Champagne,16,asparagus,16
86684,Brut Champagne,16,asparagus,16
1105696,Trebbiano d'Abruzzo,16,asparagus,16
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,16,asparagus,16
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),16,asparagus,16
1167182,MV,16,asparagus,16
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,16,asparagus,16
1441099,Blanc des Millénaires,16,asparagus,16
1692390,Sir Winston Churchill Brut Champagne,16,asparagus,16
7122486,Grande Cuvée,16,asparagus,16
74304,Cristal Brut Champagne (Millésimé),17,baby's breath,17
74304,Cristal Brut Champagne (Millésimé),18,bacon fat,18
86684,Brut Champagne,18,bacon fat,18
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),18,bacon fat,18
18931,La Grande Année Brut Champagne,19,baked apple,19
74304,Cristal Brut Champagne (Millésimé),19,baked apple,19
79162,Belle Epoque Brut Champagne,19,baked apple,19
79631,Vintage,19,baked apple,19
79836,La Grande Dame Brut Champagne,19,baked apple,19
86684,Brut Champagne,19,baked apple,19
1105696,Trebbiano d'Abruzzo,19,baked apple,19
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,19,baked apple,19
1135215,Sauternes (Premier Grand Cru Classé),19,baked apple,19
1136950,Comtes de Champagne Blanc de Blancs,19,baked apple,19
1153863,Sauternes,19,baked apple,19
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),19,baked apple,19
1167182,MV,19,baked apple,19
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,19,baked apple,19
1441099,Blanc des Millénaires,19,baked apple,19
1692390,Sir Winston Churchill Brut Champagne,19,baked apple,19
3102815,P2 Plénitude Brut Champagne,19,baked apple,19
3630450,Cuvée des Enchanteleurs Brut Champagne,19,baked apple,19
7122486,Grande Cuvée,19,baked apple,19
18931,La Grande Année Brut Champagne,21,baking spice,21
74304,Cristal Brut Champagne (Millésimé),21,baking spice,21
79631,Vintage,21,baking spice,21
79836,La Grande Dame Brut Champagne,21,baking spice,21
86684,Brut Champagne,21,baking spice,21
1135215,Sauternes (Premier Grand Cru Classé),21,baking spice,21
1136950,Comtes de Champagne Blanc de Blancs,21,baking spice,21
1153863,Sauternes,21,baking spice,21
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),21,baking spice,21
1167182,MV,21,baking spice,21
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,21,baking spice,21
1441099,Blanc des Millénaires,21,baking spice,21
1692390,Sir Winston Churchill Brut Champagne,21,baking spice,21
3102815,P2 Plénitude Brut Champagne,21,baking spice,21
7122486,Grande Cuvée,21,baking spice,21
18931,La Grande Année Brut Champagne,22,balsamic,22
74304,Cristal Brut Champagne (Millésimé),22,balsamic,22
79631,Vintage,22,balsamic,22
79836,La Grande Dame Brut Champagne,22,balsamic,22
86684,Brut Champagne,22,balsamic,22
1105696,Trebbiano d'Abruzzo,22,balsamic,22
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,22,balsamic,22
1135215,Sauternes (Premier Grand Cru Classé),22,balsamic,22
1153863,Sauternes,22,balsamic,22
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),22,balsamic,22
1167182,MV,22,balsamic,22
1692390,Sir Winston Churchill Brut Champagne,22,balsamic,22
7122486,Grande Cuvée,22,balsamic,22
18931,La Grande Année Brut Champagne,23,banana,23
18931,La Grande Année Brut Champagne,23,banana,23
74304,Cristal Brut Champagne (Millésimé),23,banana,23
74304,Cristal Brut Champagne (Millésimé),23,banana,23
79162,Belle Epoque Brut Champagne,23,banana,23
79162,Belle Epoque Brut Champagne,23,banana,23
79631,Vintage,23,banana,23
79631,Vintage,23,banana,23
79836,La Grande Dame Brut Champagne,23,banana,23
79836,La Grande Dame Brut Champagne,23,banana,23
86684,Brut Champagne,23,banana,23
86684,Brut Champagne,23,banana,23
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,23,banana,23
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,23,banana,23
1135215,Sauternes (Premier Grand Cru Classé),23,banana,23
1135215,Sauternes (Premier Grand Cru Classé),23,banana,23
1136950,Comtes de Champagne Blanc de Blancs,23,banana,23
1136950,Comtes de Champagne Blanc de Blancs,23,banana,23
1153863,Sauternes,23,banana,23
1153863,Sauternes,23,banana,23
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),23,banana,23
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),23,banana,23
1167182,MV,23,banana,23
1167182,MV,23,banana,23
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,23,banana,23
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,23,banana,23
1441099,Blanc des Millénaires,23,banana,23
1441099,Blanc des Millénaires,23,banana,23
1692390,Sir Winston Churchill Brut Champagne,23,banana,23
1692390,Sir Winston Churchill Brut Champagne,23,banana,23
3102815,P2 Plénitude Brut Champagne,23,banana,23
3102815,P2 Plénitude Brut Champagne,23,banana,23
7122486,Grande Cuvée,23,banana,23
7122486,Grande Cuvée,23,banana,23
74304,Cristal Brut Champagne (Millésimé),26,bay leaf,26
1105696,Trebbiano d'Abruzzo,26,bay leaf,26
1135215,Sauternes (Premier Grand Cru Classé),26,bay leaf,26
1153863,Sauternes,26,bay leaf,26
7122486,Grande Cuvée,26,bay leaf,26
74304,Cristal Brut Champagne (Millésimé),27,beef broth,27
18931,La Grande Année Brut Champagne,28,beeswax,28
74304,Cristal Brut Champagne (Millésimé),28,beeswax,28
79162,Belle Epoque Brut Champagne,28,beeswax,28
79631,Vintage,28,beeswax,28
79836,La Grande Dame Brut Champagne,28,beeswax,28
86684,Brut Champagne,28,beeswax,28
1105696,Trebbiano d'Abruzzo,28,beeswax,28
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,28,beeswax,28
1135215,Sauternes (Premier Grand Cru Classé),28,beeswax,28
1136950,Comtes de Champagne Blanc de Blancs,28,beeswax,28
1153863,Sauternes,28,beeswax,28
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),28,beeswax,28
1167182,MV,28,beeswax,28
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,28,beeswax,28
1441099,Blanc des Millénaires,28,beeswax,28
3630450,Cuvée des Enchanteleurs Brut Champagne,28,beeswax,28
7122486,Grande Cuvée,28,beeswax,28
74304,Cristal Brut Champagne (Millésimé),29,bell pepper,29
74304,Cristal Brut Champagne (Millésimé),30,bergamot,30
79162,Belle Epoque Brut Champagne,30,bergamot,30
79631,Vintage,30,bergamot,30
79836,La Grande Dame Brut Champagne,30,bergamot,30
86684,Brut Champagne,30,bergamot,30
1105696,Trebbiano d'Abruzzo,30,bergamot,30
1135215,Sauternes (Premier Grand Cru Classé),30,bergamot,30
1136950,Comtes de Champagne Blanc de Blancs,30,bergamot,30
1153863,Sauternes,30,bergamot,30
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),30,bergamot,30
1167182,MV,30,bergamot,30
1441099,Blanc des Millénaires,30,bergamot,30
74304,Cristal Brut Champagne (Millésimé),31,berry jam,31
1135215,Sauternes (Premier Grand Cru Classé),32,berry sauce,32
3102815,P2 Plénitude Brut Champagne,33,bilberry,33
18931,La Grande Année Brut Champagne,35,biscuit,35
74304,Cristal Brut Champagne (Millésimé),35,biscuit,35
79162,Belle Epoque Brut Champagne,35,biscuit,35
79631,Vintage,35,biscuit,35
79836,La Grande Dame Brut Champagne,35,biscuit,35
86684,Brut Champagne,35,biscuit,35
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,35,biscuit,35
1135215,Sauternes (Premier Grand Cru Classé),35,biscuit,35
1136950,Comtes de Champagne Blanc de Blancs,35,biscuit,35
1153863,Sauternes,35,biscuit,35
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),35,biscuit,35
1167182,MV,35,biscuit,35
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,35,biscuit,35
1441099,Blanc des Millénaires,35,biscuit,35
1692390,Sir Winston Churchill Brut Champagne,35,biscuit,35
3102815,P2 Plénitude Brut Champagne,35,biscuit,35
3630450,Cuvée des Enchanteleurs Brut Champagne,35,biscuit,35
7122486,Grande Cuvée,35,biscuit,35
18931,La Grande Année Brut Champagne,36,bitter almond,36
18931,La Grande Année Brut Champagne,36,bitter almond,36
74304,Cristal Brut Champagne (Millésimé),36,bitter almond,36
74304,Cristal Brut Champagne (Millésimé),36,bitter almond,36
79162,Belle Epoque Brut Champagne,36,bitter almond,36
79162,Belle Epoque Brut Champagne,36,bitter almond,36
79631,Vintage,36,bitter almond,36
79631,Vintage,36,bitter almond,36
86684,Brut Champagne,36,bitter almond,36
86684,Brut Champagne,36,bitter almond,36
1105696,Trebbiano d'Abruzzo,36,bitter almond,36
1105696,Trebbiano d'Abruzzo,36,bitter almond,36
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,36,bitter almond,36
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,36,bitter almond,36
1135215,Sauternes (Premier Grand Cru Classé),36,bitter almond,36
1135215,Sauternes (Premier Grand Cru Classé),36,bitter almond,36
1136950,Comtes de Champagne Blanc de Blancs,36,bitter almond,36
1136950,Comtes de Champagne Blanc de Blancs,36,bitter almond,36
1153863,Sauternes,36,bitter almond,36
1153863,Sauternes,36,bitter almond,36
1167182,MV,36,bitter almond,36
1167182,MV,36,bitter almond,36
1692390,Sir Winston Churchill Brut Champagne,36,bitter almond,36
1692390,Sir Winston Churchill Brut Champagne,36,bitter almond,36
3102815,P2 Plénitude Brut Champagne,36,bitter almond,36
3102815,P2 Plénitude Brut Champagne,36,bitter almond,36
7122486,Grande Cuvée,36,bitter almond,36
7122486,Grande Cuvée,36,bitter almond,36
74304,Cristal Brut Champagne (Millésimé),38,black cherry,38
74304,Cristal Brut Champagne (Millésimé),38,black cherry,38
79162,Belle Epoque Brut Champagne,38,black cherry,38
79162,Belle Epoque Brut Champagne,38,black cherry,38
79631,Vintage,38,black cherry,38
79631,Vintage,38,black cherry,38
86684,Brut Champagne,38,black cherry,38
86684,Brut Champagne,38,black cherry,38
1167182,MV,38,black cherry,38
1167182,MV,38,black cherry,38
1692390,Sir Winston Churchill Brut Champagne,38,black cherry,38
1692390,Sir Winston Churchill Brut Champagne,38,black cherry,38
3102815,P2 Plénitude Brut Champagne,38,black cherry,38
3102815,P2 Plénitude Brut Champagne,38,black cherry,38
7122486,Grande Cuvée,38,black cherry,38
7122486,Grande Cuvée,38,black cherry,38
18931,La Grande Année Brut Champagne,39,black fruit,39
74304,Cristal Brut Champagne (Millésimé),39,black fruit,39
79836,La Grande Dame Brut Champagne,39,black fruit,39
86684,Brut Champagne,39,black fruit,39
1136950,Comtes de Champagne Blanc de Blancs,39,black fruit,39
1153863,Sauternes,39,black fruit,39
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),39,black fruit,39
7122486,Grande Cuvée,39,black fruit,39
79162,Belle Epoque Brut Champagne,40,black licorice,40
86684,Brut Champagne,41,black olive,41
1153863,Sauternes,41,black olive,41
7122486,Grande Cuvée,43,black plum,43
18931,La Grande Année Brut Champagne,44,black raisin,44
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,44,black raisin,44
7122486,Grande Cuvée,44,black raisin,44
74304,Cristal Brut Champagne (Millésimé),47,black truffle,47
79631,Vintage,47,black truffle,47
86684,Brut Champagne,47,black truffle,47
1136950,Comtes de Champagne Blanc de Blancs,47,black truffle,47
1153863,Sauternes,47,black truffle,47
1167182,MV,47,black truffle,47
3102815,P2 Plénitude Brut Champagne,47,black truffle,47
7122486,Grande Cuvée,47,black truffle,47
86684,Brut Champagne,48,black walnut,48
18931,La Grande Année Brut Champagne,49,blackberry,49
74304,Cristal Brut Champagne (Millésimé),49,blackberry,49
79162,Belle Epoque Brut Champagne,49,blackberry,49
79631,Vintage,49,blackberry,49
79836,La Grande Dame Brut Champagne,49,blackberry,49
86684,Brut Champagne,49,blackberry,49
1105696,Trebbiano d'Abruzzo,49,blackberry,49
1136950,Comtes de Champagne Blanc de Blancs,49,blackberry,49
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),49,blackberry,49
1167182,MV,49,blackberry,49
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,49,blackberry,49
1692390,Sir Winston Churchill Brut Champagne,49,blackberry,49
3102815,P2 Plénitude Brut Champagne,49,blackberry,49
3630450,Cuvée des Enchanteleurs Brut Champagne,49,blackberry,49
7122486,Grande Cuvée,49,blackberry,49
18931,La Grande Année Brut Champagne,52,blackcurrant,52
79162,Belle Epoque Brut Champagne,52,blackcurrant,52
79631,Vintage,52,blackcurrant,52
79836,La Grande Dame Brut Champagne,52,blackcurrant,52
86684,Brut Champagne,52,blackcurrant,52
1153863,Sauternes,52,blackcurrant,52
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,52,blackcurrant,52
1692390,Sir Winston Churchill Brut Champagne,52,blackcurrant,52
3102815,P2 Plénitude Brut Champagne,52,blackcurrant,52
7122486,Grande Cuvée,52,blackcurrant,52
18931,La Grande Année Brut Champagne,54,blood orange,54
74304,Cristal Brut Champagne (Millésimé),54,blood orange,54
79162,Belle Epoque Brut Champagne,54,blood orange,54
79631,Vintage,54,blood orange,54
86684,Brut Champagne,54,blood orange,54
1135215,Sauternes (Premier Grand Cru Classé),54,blood orange,54
1136950,Comtes de Champagne Blanc de Blancs,54,blood orange,54
1153863,Sauternes,54,blood orange,54
1167182,MV,54,blood orange,54
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,54,blood orange,54
1441099,Blanc des Millénaires,54,blood orange,54
1692390,Sir Winston Churchill Brut Champagne,54,blood orange,54
3102815,P2 Plénitude Brut Champagne,54,blood orange,54
7122486,Grande Cuvée,54,blood orange,54
79162,Belle Epoque Brut Champagne,55,blueberry,55
86684,Brut Champagne,55,blueberry,55
1135215,Sauternes (Premier Grand Cru Classé),55,blueberry,55
1136950,Comtes de Champagne Blanc de Blancs,55,blueberry,55
1153863,Sauternes,55,blueberry,55
1167182,MV,55,blueberry,55
